Time,Patch,ZWZW,ZWZZ,ZWMZ,ZWMM,ZWMW,ZWRW,ZWRZ,ZWMR,ZWRR,ZZZW,ZZZZ,ZZMZ,ZZMM,ZZMW,ZZRW,ZZRZ,ZZMR,ZZRR,MZZW,MZZZ,MZMZ,MZMM,MZMW,MZRW,MZRZ,MZMR,MZRR,MMZW,MMZZ,MMMZ,MMMM,MMMW,MMRW,MMRZ,MMMR,MMRR,MWZW,MWZZ,MWMZ,MWMM,MWMW,MWRW,MWRZ,MWMR,MWRR,RWZW,RWZZ,RWMZ,RWMM,RWMW,RWRW,RWRZ,RWMR,RWRR,RZZW,RZZZ,RZMZ,RZMM,RZMW,RZRW,RZRZ,RZMR,RZRR,MRZW,MRZZ,MRMZ,MRMM,MRMW,MRRW,MRRZ,MRMR,MRRR,RRZW,RRZZ,RRMZ,RRMM,RRMW,RRRW,RRRZ,RRMR,RRRR
305,1,0,3.95772980974806e-10,9.22318546978846e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13821267240768e-12,3.17252840370265e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,0,3.60153412687074e-10,8.3930987775075e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49577353189099e-12,2.88700084736941e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1,0,3.27739605545237e-10,7.63771988753182e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9111539140208e-12,2.62717077110616e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1,0,2.98243041046166e-10,6.95032509765396e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37915006175893e-12,2.39072540170661e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1,0,2.71401167352011e-10,6.3247958388651e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89502655620063e-12,2.17556011555301e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1,0,2.4697506229033e-10,5.75556421336724e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45447416614257e-12,1.97975970515324e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,1,0,2.247473066842e-10,5.23756343416419e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05357149118974e-12,1.80158133168945e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,0,2.04520049082622e-10,4.76618272508941e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68875005698266e-12,1.6394390118374e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1,0,1.86113244665186e-10,4.33722627983137e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35676255185422e-12,1.49188950077203e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,0,1.69363052645319e-10,3.94687591464654e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05465392218734e-12,1.35761944570255e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1,0,1.54120377907241e-10,3.59165708232836e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77973506919048e-12,1.23543369558932e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1,0,1.40249543895589e-10,3.2684079449188e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52955891296334e-12,1.12424466298628e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,1,0,1.27627084944986e-10,2.97425122987611e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30189861079664e-12,1.02306264331752e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1,0,1.16140647299937e-10,2.70656861918726e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09472773582494e-12,9.30987005418941e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1,0,1.05687989042943e-10,2.46297744346041e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9062022396007e-12,8.47198174931236e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1,0,9.61760700290781e-11,2.24130947354897e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73464403803663e-12,7.70950339187425e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1,0,8.75202237264611e-11,2.03959162092956e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57852607461334e-12,7.01564808660557e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1,0,7.96434035910796e-11,1.8560283750459e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43645872789814e-12,6.38423975881107e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,1,0,7.24754972678824e-11,1.68898582129177e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3071774423873e-12,5.80965818051807e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1,0,6.5952702513773e-11,1.53697709737551e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18953147257245e-12,5.28678894427145e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1,0,6.00169592875334e-11,1.39864915861172e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08247364004093e-12,4.81097793928702e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1,0,5.46154329516554e-11,1.27277073433666e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85051012437244e-13,4.37798992475118e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,0,4.97000439860064e-11,1.15822136824636e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96396421317892e-13,3.98397083152358e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1,0,4.52270400272659e-11,1.05398144510419e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15720743399282e-13,3.62541345668646e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,1,0,4.11566064248119e-11,9.59123115044813e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42305876493346e-13,3.29912624558467e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,0,3.74525118465789e-11,8.7280203469078e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75498347608945e-13,3.00220488348205e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1,0,3.40817857803868e-11,7.9424985156861e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1470349632414e-13,2.73200644396867e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1,0,3.1014425060152e-11,7.22767364927435e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59380181654968e-13,2.48612586401149e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1,0,2.82231268047383e-11,6.57718302083966e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0903596530602e-13,2.26237453625046e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1,0,2.56830453923118e-11,5.98523654896409e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63222728428479e-13,2.05876082798791e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1,0,2.33715713070038e-11,5.44656525955732e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21532682869916e-13,1.873472353469e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1,0,2.12681298893734e-11,4.95637438619716e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83594741411623e-13,1.70485984165679e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1,0,1.93539981993298e-11,4.51030069143942e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49071214684577e-13,1.55142245590768e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1,0,1.76121383613901e-11,4.10437362920987e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17654805362965e-13,1.41179443487599e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1,0,1.6027045908865e-11,3.73498000258098e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89065872880298e-13,1.28473293573715e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1,0,1.45846117770672e-11,3.39883180234869e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63049944321071e-13,1.16910697152081e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1,0,1.32719967171311e-11,3.09293694013731e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39375449332175e-13,1.06388734408393e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1,0,1.20775170125893e-11,2.81457261552495e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17831658892279e-13,9.6813748311638e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1,0,1.09905404814563e-11,2.56126108012771e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98226809591974e-13,8.81005109635906e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1,0,1.00013918381252e-11,2.33074758291621e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80386396728696e-13,8.01714649768675e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,1,0,9.10126657269395e-12,2.12098030045375e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64151621023114e-13,7.29560331289494e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1,0,8.2821525811515e-12,1.93009207341292e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49377975131034e-13,6.63899901473439e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1,0,7.53675884884786e-12,1.75638378680575e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35933957369241e-13,6.0414891034083e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1,0,6.85845055245156e-12,1.59830924599324e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23699901206009e-13,5.49775508410155e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,1,0,6.24119000273092e-12,1.45446141385385e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12566910097468e-13,5.00295712653241e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1,0,5.67948290248513e-12,1.323559886607e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02435888188696e-13,4.5526909851445e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1,0,5.16832944126147e-12,1.20443949681237e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32166582517133e-14,4.14294879648149e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1,0,4.70317979154794e-12,1.09603994209926e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48271590090592e-14,3.77008340479816e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1,0,4.27989361030863e-12,9.97396347310323e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71927146982438e-14,3.43077589836632e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,1,0,3.89470318538085e-12,9.07630676052394e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02453703754019e-14,3.12200606751335e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,1,0,3.54417989869657e-12,8.25943915207679e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39232870416157e-14,2.84102552143715e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1,0,3.22520370781388e-12,7.51608962838988e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81701912078703e-14,2.58533322450781e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1,0,2.93493537411063e-12,6.83964156183479e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2934873999162e-14,2.35265323430211e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1,0,2.67079119044068e-12,6.22407382126966e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81707353392374e-14,2.14091444321492e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,1,0,2.43041998330101e-12,5.66390717735539e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3835369158706e-14,1.94823214332557e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,1,0,2.21168218480392e-12,5.1541555313934e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98901859344225e-14,1.77289125042627e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1,0,2.01263078817157e-12,4.690281533568e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63000692003245e-14,1.61333103788791e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1,0,1.83149401723613e-12,4.26815619554688e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30330629722953e-14,1.468131244478e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,1,0,1.66665955568488e-12,3.88402213794766e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00600873047887e-14,1.33599943247498e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,0,1.51666019567324e-12,3.53446014553237e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73546794473577e-14,1.21575948355223e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1,0,1.38016077806265e-12,3.21635873243446e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48927582970955e-14,1.10634113003253e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
